"season" "day" "Rsoil" "Tsoil"
"AMJ" 180 3.643 17.5
"AMJ" 180 2.3842 17.1
"AMJ" 180 3.2092 17.2
"AMJ" 180 3.3303 17.3
"AMJ" 180 3.5476 17.4
"AMJ" 180 3.6938 21.2
"AMJ" 180 3.5839 21.8
"AMJ" 180 3.2519 19.5
"AMJ" 180 3.6244 19.2
"AMJ" 180 6.0946 20.3
"AMJ" 180 3.8738 22.2
"AMJ" 180 3.1022 23.2
"AMJ" 180 3.9179 22.7
"AMJ" 180 3.0519 24.3
"AMJ" 180 3.8103 22.3
"AMJ" 180 5.0821 21.6
"AMJ" 180 5.1638 20.3
"AMJ" 180 2.3188 20.4
"AMJ" 180 2.5941 20.2
"AMJ" 180 2.8052 16.3
"AMJ" 180 3.4094 16.3
"AMJ" 180 2.2389 18
"AMJ" 180 3.9653 18.3
"AMJ" 180 4.2023 17.3
"AMJ" 180 5.0251 17.5
"AMJ" 180 3.9046 23.1
"AMJ" 180 4.2152 20.3
"AMJ" 180 9.0342 23.1
"AMJ" 180 3.4027 18.8
"AMJ" 180 3.578 24.6
"AMJ" 180 3.5099 25
"AMJ" 180 3.7518 21.3
"AMJ" 180 3.6964 19.7
"JAS" 193 4.1969 21.7
"JAS" 193 3.2953 24.2
"JAS" 193 2.8947 24.2
"JAS" 193 2.4791 24.3
"JAS" 193 3.603 22.3
"JAS" 193 4.8838 21.7
"JAS" 193 4.1158 22.1
"JAS" 193 6.1313 21.6
"JAS" 193 2.7764 21.6
"JAS" 193 4.4571 21.7
"JAS" 193 4.1975 21.6
"JAS" 193 3.6189 21.7
"JAS" 193 5.7793 22.2
"JAS" 193 5.5353 22.3
"JAS" 193 5.3217 21.8
"JAS" 193 4.5649 21.4
"JAS" 193 6.3713 21.6
"JAS" 193 4.862 21.7
"JAS" 193 4.5675 22.8
"JAS" 193 6.328 22.5
"JAS" 193 3.1634 22.1
"JAS" 193 4.7911 22.9
"JAS" 193 7.0785 20.8
"JAS" 193 6.4092 21.8
"JAS" 193 3.4302 22.3
"JAS" 193 6.0166 23.3
"JAS" 193 2.5559 19.8
"JAS" 193 3.4972 19.8
"JAS" 193 4.2656 21.8
"JAS" 193 5.4305 22
"JAS" 193 7.7358 20.8
"JAS" 193 5.2251 20.6
"JAS" 193 4.6941 22.2
"JAS" 193 4.4843 21.6
"JAS" 193 6.8343 22.1
"JAS" 193 6.5629 20
"JAS" 193 6.2257 22.8
"JAS" 193 6.5733 23.1
"JAS" 193 4.4457 21
"JAS" 193 6.2705 21
"JAS" 208 4.3842 25.1
"JAS" 208 3.3938 25.7
"JAS" 208 4.1359 25.4
"JAS" 208 2.4299 24.9
"JAS" 208 4.6324 23.1
"JAS" 208 4.741 23
"JAS" 208 5.5616 24.3
"JAS" 208 6.5477 23.2
"JAS" 208 2.3397 24.1
"JAS" 208 5.1653 23.7
"JAS" 208 4.3177 23.6
"JAS" 208 4.0853 23.8
"JAS" 208 9.7031 23.4
"JAS" 208 6.9759 23.5
"JAS" 208 6.0607 23.2
"JAS" 208 4.7047 22.7
"JAS" 208 7.3272 22.8
"JAS" 208 4.8791 23
"JAS" 208 5.1378 23.1
"JAS" 208 6.188 23.7
"JAS" 208 5.0318 23.4
"JAS" 208 5.3233 24.1
"JAS" 208 9.1833 22.5
"JAS" 208 5.0869 22.8
"JAS" 208 3.4226 23.5
"JAS" 208 5.6828 24.6
"JAS" 208 3.9761 21.6
"JAS" 208 3.4169 21.3
"JAS" 208 4.633 23.6
"JAS" 208 5.8011 24.1
"JAS" 208 4.549 22.8
"JAS" 208 4.8218 22.8
"JAS" 208 5.9244 23
"JAS" 208 4.8529 23.3
"JAS" 208 4.1823 23.6
"JAS" 208 5.3314 21.8
"JAS" 208 6.2296 23
"JAS" 208 4.9331 24.2
"JAS" 208 5.8716 21.7
"JAS" 208 5.3591 22
"JAS" 215 3.9515 28.9
"JAS" 215 3.5197 29.6
"JAS" 215 3.0861 28.6
"JAS" 215 3.9093 25.8
"JAS" 215 4.8384 25.2
"JAS" 215 5.3429 25.7
"JAS" 215 4.6295 23
"JAS" 215 5.6246 22.7
"JAS" 215 3.4981 23.1
"JAS" 215 5.1766 22.8
"JAS" 215 5.5027 22.7
"JAS" 215 5.0112 23.1
"JAS" 215 5.687 24.3
"JAS" 215 4.9134 24.3
"JAS" 215 5.022 23.5
"JAS" 215 5.6322 23.5
"JAS" 215 8.4521 23.3
"JAS" 215 5.8567 23.3
"JAS" 215 4.7598 24.7
"JAS" 215 3.7502 23.9
"JAS" 215 4.0629 25
"JAS" 215 4.8786 25.9
"JAS" 215 6.7289 24.6
"JAS" 215 5.4839 24.1
"JAS" 215 3.6002 26.7
"JAS" 215 3.9129 25.7
"JAS" 215 3.5234 22.1
"JAS" 215 4.0038 23.1
"JAS" 215 6.3673 24
"JAS" 215 6.36 22.4
"JAS" 215 5.7707 22.3
"JAS" 215 5.9621 23.3
"JAS" 215 6.8435 23.4
"JAS" 215 7.7959 22.1
"JAS" 215 4.5603 25.2
"JAS" 215 4.4659 25.5
"JAS" 215 5.0126 22.7
"JAS" 215 6.056 23
"JAS" 228 3.4922 22.1
"JAS" 228 3.8412 22.5
"JAS" 228 3.1542 21.3
"JAS" 228 2.7256 20.9
"JAS" 228 5.1615 20
"JAS" 228 4.5073 20.4
"JAS" 228 5.24 24.6
"JAS" 228 7.4198 21.9
"JAS" 228 3.438 24.3
"JAS" 228 3.6825 22.6
"JAS" 228 4.1985 24.1
"JAS" 228 4.8042 23.8
"JAS" 228 4.5864 23
"JAS" 228 5.1819 22.4
"JAS" 228 4.7095 21.1
"JAS" 228 3.4928 21.6
"JAS" 228 6.0404 21.6
"JAS" 228 4.4427 21.9
"JAS" 228 3.8354 21.2
"JAS" 228 4.9702 22
"JAS" 228 3.6757 21.5
"JAS" 228 4.8059 22.5
"JAS" 228 5.3605 22.1
"JAS" 228 4.5727 21.6
"JAS" 228 3.7519 21.1
"JAS" 228 4.6754 21
"JAS" 228 2.8225 22
"JAS" 228 5.5622 24.5
"JAS" 228 5.1592 20.8
"JAS" 228 3.2836 20.7
"JAS" 228 4.2363 21.8
"JAS" 228 5.1791 22.1
"JAS" 228 3.6974 23.1
"JAS" 228 4.501 20.7
"JAS" 228 4.0826 22.1
"JAS" 228 3.8702 22
"JAS" 228 3.2517 21
"JAS" 228 3.4928 20.9
"JAS" 243 5.0662 21.5
"JAS" 243 5.6004 19.1
"JAS" 243 3.73 20.8
"JAS" 243 3.1686 19.5
"JAS" 243 4.4547 21.5
"JAS" 243 5.1646 21.3
"JAS" 243 2.904 19.3
"JAS" 243 4.2128 18.6
"JAS" 243 5.2611 19.1
"JAS" 243 3.0077 19.3
"JAS" 243 4.9846 18.6
"JAS" 243 3.7789 18.9
"JAS" 243 3.4419 20.2
"JAS" 243 4.9045 21.2
"JAS" 243 3.2719 19.4
"JAS" 243 4.1405 19.8
"JAS" 243 4.8093 19.6
"JAS" 243 5.6253 19
"JAS" 243 5.9076 21.5
"JAS" 243 4.171 21.3
"JAS" 243 4.1508 18.6
"JAS" 243 3.4418 18.8
"JAS" 243 5.3476 19
"JAS" 243 2.888 18.3
"JAS" 243 0.7671 18
"JAS" 243 4.0201 19.5
"JAS" 243 3.8089 18.3
"JAS" 243 2.9126 18.3
"JAS" 243 3.1504 18.7
